	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
51601	Achillea millefolium	2724993	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0739	g
51611	Achillea millefolium	2724994	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.290490341753343	g/g
51609	Achillea millefolium	2724994	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	39.1	mg
51610	Achillea millefolium	2724994	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1346	g
51620	Achillea millefolium	2724995	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.284221525600836	g/g
51618	Achillea millefolium	2724995	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	27.2	mg
51629	Achillea millefolium	2724996	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.330739299610895	g/g
51627	Achillea millefolium	2724996	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	17.0	mg
51628	Achillea millefolium	2724996	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0514	g
51638	Achillea millefolium	2724997	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.263602251407129	g/g
51636	Achillea millefolium	2724997	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	28.1	mg
51637	Achillea millefolium	2724997	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1066	g
51647	Achillea millefolium	2724998	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.217863608931804	g/g
51645	Achillea millefolium	2724998	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	36.1	mg
51646	Achillea millefolium	2724998	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1657	g
51656	Achillea millefolium	2724999	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.303326810176125	g/g
51654	Achillea millefolium	2724999	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	15.5	mg
51655	Achillea millefolium	2724999	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0511	g
51665	Achillea millefolium	2725000	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.340956340956341	g/g
51663	Achillea millefolium	2725000	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	16.4	mg
51664	Achillea millefolium	2725000	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0481	g
51674	Achillea millefolium	2725001	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.264569842738205	g/g
51672	Achillea millefolium	2725001	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	28.6	mg
51673	Achillea millefolium	2725001	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1081	g
51683	Achillea millefolium	2725002	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.272727272727273	g/g
51681	Achillea millefolium	2725002	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	31.8	mg
51682	Achillea millefolium	2725002	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1166	g
51692	Achillea millefolium	2725003	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.232070365358593	g/g
51690	Achillea millefolium	2725003	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	34.3	mg
51691	Achillea millefolium	2725003	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1478	g
51701	Achillea millefolium	2725004	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.255255255255255	g/g
51699	Achillea millefolium	2725004	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	25.5	mg
51700	Achillea millefolium	2725004	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0999	g
51710	Achillea millefolium	2725005	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.380221653878943	g/g
51708	Achillea millefolium	2725005	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	44.6	mg
51709	Achillea millefolium	2725005	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1173	g
51719	Achillea millefolium	2725006	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.117379780386217	g/g
51717	Achillea millefolium	2725006	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	31.0	mg
51718	Achillea millefolium	2725006	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.2641	g
51728	Achillea millefolium	2725007	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.178669097538742	g/g
51726	Achillea millefolium	2725007	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	39.2	mg
51727	Achillea millefolium	2725007	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.2194	g
51737	Achillea millefolium	2725008	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.407884151246983	g/g
51735	Achillea millefolium	2725008	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	50.7	mg
51736	Achillea millefolium	2725008	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1243	g
51744	Achillea millefolium	2725009	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	77.3	mg
51745	Achillea millefolium	2725009	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1616	g
51755	Achillea millefolium	2725010	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.189429928741093	g/g
51753	Achillea millefolium	2725010	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	31.9	mg
51754	Achillea millefolium	2725010	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1684	g
51764	Achillea millefolium	2725011	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.276767676767677	g/g
51762	Achillea millefolium	2725011	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	54.8	mg
51763	Achillea millefolium	2725011	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.198	g
51773	Achillea millefolium	2725012	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.252058554437328	g/g
51771	Achillea millefolium	2725012	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	55.1	mg
51772	Achillea millefolium	2725012	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.2186	g
51782	Achillea millefolium	2725013	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.219125214408233	g/g
51780	Achillea millefolium	2725013	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	51.1	mg
51781	Achillea millefolium	2725013	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.2332	g
51791	Achillea millefolium	2725014	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.245774326176336	g/g
51789	Achillea millefolium	2725014	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	53.8	mg
51800	Achillea millefolium	2725015	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.239810986414649	g/g
51798	Achillea millefolium	2725015	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	40.6	mg
51799	Achillea millefolium	2725015	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1693	g
51809	Achillea millefolium	2725016	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.263196480938416	g/g
51807	Achillea millefolium	2725016	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	35.9	mg
51808	Achillea millefolium	2725016	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1364	g
51818	Achillea millefolium	2725017	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.228445908841296	g/g
51816	Achillea millefolium	2725017	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	41.6	mg
51817	Achillea millefolium	2725017	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1821	g
51827	Achillea millefolium	2725018	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.254742547425474	g/g
51825	Achillea millefolium	2725018	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	47.0	mg
51826	Achillea millefolium	2725018	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1845	g
51836	Achillea millefolium	2725019	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.240999265246143	g/g
51834	Achillea millefolium	2725019	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	32.8	mg
51835	Achillea millefolium	2725019	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1361	g
51845	Achillea millefolium	2725020	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.267767079321412	g/g
51843	Achillea millefolium	2725020	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	58.4	mg
51844	Achillea millefolium	2725020	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.2181	g
51854	Achillea millefolium	2725021	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25836216839677	g/g
51852	Achillea millefolium	2725021	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	44.8	mg
51853	Achillea millefolium	2725021	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1734	g
51861	Achillea millefolium	2725022	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	40.7	mg
51862	Achillea millefolium	2725022	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1857	g
51872	Achillea millefolium	2725023	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.211538461538462	g/g
51870	Achillea millefolium	2725023	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	26.4	mg
51871	Achillea millefolium	2725023	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1248	g
51881	Achillea millefolium	2725024	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.305263157894737	g/g
51879	Achillea millefolium	2725024	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	43.5	mg
51880	Achillea millefolium	2725024	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1425	g
51890	Achillea millefolium	2725025	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.340909090909091	g/g
51888	Achillea millefolium	2725025	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	19.5	mg
51889	Achillea millefolium	2725025	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0572	g
51899	Achillea millefolium	2725026	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.285563751317176	g/g
51897	Achillea millefolium	2725026	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	27.1	mg
51898	Achillea millefolium	2725026	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0949	g
51908	Achillea millefolium	2725027	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.362898550724638	g/g
51906	Achillea millefolium	2725027	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	62.6	mg
51907	Achillea millefolium	2725027	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1725	g
51917	Achillea millefolium	2725028	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.30990990990991	g/g
51915	Achillea millefolium	2725028	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	17.2	mg
51916	Achillea millefolium	2725028	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0555	g
51926	Achillea millefolium	2725029	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.296010296010296	g/g
51924	Achillea millefolium	2725029	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	23.0	mg
51925	Achillea millefolium	2725029	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0777	g
51935	Achillea millefolium	2725030	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.279913373037358	g/g
51933	Achillea millefolium	2725030	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	51.7	mg
51934	Achillea millefolium	2725030	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1847	g
51944	Achillea millefolium	2725031	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.292750415052573	g/g
51942	Achillea millefolium	2725031	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	52.9	mg
51943	Achillea millefolium	2725031	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1807	g
51953	Achillea millefolium	2725032	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.288317256162915	g/g
51951	Achillea millefolium	2725032	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	26.9	mg
51952	Achillea millefolium	2725032	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0933	g
51962	Achillea millefolium	2725033	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.304130162703379	g/g
51960	Achillea millefolium	2725033	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	48.6	mg
51961	Achillea millefolium	2725033	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1598	g
51971	Achillea millefolium	2725034	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.27479091995221	g/g
51970	Achillea millefolium	2725034	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0837	g
51980	Achillea millefolium	2725035	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.327063106796117	g/g
51978	Achillea millefolium	2725035	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	53.9	mg
51979	Achillea millefolium	2725035	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1648	g
51989	Achillea millefolium	2725036	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.277844311377246	g/g
51987	Achillea millefolium	2725036	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	23.2	mg
51988	Achillea millefolium	2725036	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0835	g
51998	Achillea millefolium	2725037	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.246516613076099	g/g
52007	Achillea millefolium	2725038	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.316431924882629	g/g
52005	Achillea millefolium	2725038	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	33.7	mg
52006	Achillea millefolium	2725038	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1065	g
52016	Achillea millefolium	2725039	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.314597315436242	g/g
52014	Achillea millefolium	2725039	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	37.5	mg
52015	Achillea millefolium	2725039	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1192	g
52025	Achillea millefolium	2725040	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.244249726177437	g/g
52023	Achillea millefolium	2725040	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	22.3	mg
52024	Achillea millefolium	2725040	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0913	g
52034	Achillea millefolium	2725041	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.333976833976834	g/g
52032	Achillea millefolium	2725041	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	17.3	mg
52033	Achillea millefolium	2725041	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0518	g
52041	Achillea millefolium	2725042	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	24.0	mg
52042	Achillea millefolium	2725042	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0382	g
52052	Achillea millefolium	2725043	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.267770204479065	g/g
52050	Achillea millefolium	2725043	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	27.5	mg
52051	Achillea millefolium	2725043	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1027	g
52061	Achillea millefolium	2725044	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.45014245014245	g/g
52059	Achillea millefolium	2725044	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	15.8	mg
52060	Achillea millefolium	2725044	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0351	g
52070	Achillea millefolium	2725045	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.187560738581147	g/g
52068	Achillea millefolium	2725045	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	19.3	mg
52069	Achillea millefolium	2725045	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1029	g
52079	Achillea millefolium	2725046	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.219817767653759	g/g
52078	Achillea millefolium	2725046	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0878	g
52088	Achillea millefolium	2725047	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.251734929922438	g/g
52086	Achillea millefolium	2725047	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	18.5	mg
52087	Achillea millefolium	2725047	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.07349	g
52097	Achillea millefolium	2725048	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.270008795074758	g/g
52095	Achillea millefolium	2725048	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	30.7	mg
52096	Achillea millefolium	2725048	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1137	g
52106	Achillea millefolium	2725049	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.228907330567082	g/g
52104	Achillea millefolium	2725049	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	33.1	mg
52105	Achillea millefolium	2725049	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1446	g
52115	Achillea millefolium	2725050	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.268782383419689	g/g
52113	Achillea millefolium	2725050	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	41.5	mg
52114	Achillea millefolium	2725050	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1544	g
52124	Achillea millefolium	2725051	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.225592417061611	g/g
52122	Achillea millefolium	2725051	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	23.8	mg
52123	Achillea millefolium	2725051	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1055	g
52133	Achillea millefolium	2725052	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.254857142857143	g/g
52131	Achillea millefolium	2725052	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	22.3	mg
52132	Achillea millefolium	2725052	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0875	g
52140	Achillea millefolium	2725053	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	25.9	mg
52141	Achillea millefolium	2725053	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1149	g
52151	Achillea millefolium	2725054	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.259949195596952	g/g
52150	Achillea millefolium	2725054	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1181	g
52160	Achillea millefolium	2725055	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.217273954116059	g/g
52158	Achillea millefolium	2725055	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	16.1	mg
52159	Achillea millefolium	2725055	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0741	g
52169	Achillea millefolium	2725056	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.239536954585931	g/g
52167	Achillea millefolium	2725056	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	26.9	mg
52168	Achillea millefolium	2725056	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1123	g
52178	Achillea millefolium	2725057	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.220762155059133	g/g
52176	Achillea millefolium	2725057	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	16.8	mg
52177	Achillea millefolium	2725057	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.0761	g
52187	Achillea millefolium	2725058	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.230769230769231	g/g
52185	Achillea millefolium	2725058	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	25.5	mg
52186	Achillea millefolium	2725058	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1105	g
52196	Achillea millefolium	2725059	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.194117647058824	g/g
52194	Achillea millefolium	2725059	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	19.8	mg
52195	Achillea millefolium	2725059	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.102	g
52203	Achillea millefolium	2725060	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	34.5	mg
52204	Achillea millefolium	2725060	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.1568	g
52214	Achillea millefolium	2725061	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.23407917383821	g/g
52212	Achillea millefolium	2725061	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	40.8	mg
