	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
101689	Trifolium pratense	5996870	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.047	mm2 mg-1
101698	Trifolium pratense	5996871	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.282	g/g
101696	Trifolium pratense	5996871	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.149	m
101697	Trifolium pratense	5996871	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.005	mm2 mg-1
101706	Trifolium pratense	5996872	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.387	g/g
101704	Trifolium pratense	5996872	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.248	m
101705	Trifolium pratense	5996872	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.095	mm2 mg-1
101714	Trifolium pratense	5996873	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.294	g/g
101712	Trifolium pratense	5996873	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.049	m
101713	Trifolium pratense	5996873	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	24.28	mm2 mg-1
101722	Trifolium pratense	5996874	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.317	g/g
101720	Trifolium pratense	5996874	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.095	m
101721	Trifolium pratense	5996874	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.346	mm2 mg-1
101730	Trifolium pratense	5996875	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.341	g/g
101728	Trifolium pratense	5996875	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.26	m
101729	Trifolium pratense	5996875	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.082	mm2 mg-1
101736	Trifolium pratense	5996876	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.047	m
101737	Trifolium pratense	5996876	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.506	mm2 mg-1
101746	Trifolium pratense	5996877	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.221	g/g
101744	Trifolium pratense	5996877	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.065	m
101745	Trifolium pratense	5996877	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.457	mm2 mg-1
101754	Trifolium pratense	5996878	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.254	g/g
101752	Trifolium pratense	5996878	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.115	m
101753	Trifolium pratense	5996878	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.075	mm2 mg-1
101762	Trifolium pratense	5996879	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.272	g/g
101760	Trifolium pratense	5996879	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.062	m
101761	Trifolium pratense	5996879	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.37	mm2 mg-1
101770	Trifolium pratense	5996880	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.441	g/g
101768	Trifolium pratense	5996880	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.14	m
101769	Trifolium pratense	5996880	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.285	mm2 mg-1
101778	Trifolium pratense	5996881	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.5	g/g
101776	Trifolium pratense	5996881	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.073	m
101777	Trifolium pratense	5996881	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.402	mm2 mg-1
101784	Trifolium pratense	5996882	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.151	m
101785	Trifolium pratense	5996882	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.2	mm2 mg-1
101794	Trifolium pratense	5996883	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.238	g/g
101792	Trifolium pratense	5996883	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.138	m
101793	Trifolium pratense	5996883	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.423	mm2 mg-1
101802	Trifolium pratense	5996884	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.27	g/g
101800	Trifolium pratense	5996884	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.097	m
101801	Trifolium pratense	5996884	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.152	mm2 mg-1
101810	Trifolium pratense	5996885	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.429	g/g
101808	Trifolium pratense	5996885	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.05	m
101809	Trifolium pratense	5996885	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.518	mm2 mg-1
101818	Trifolium pratense	5996886	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.426	g/g
101816	Trifolium pratense	5996886	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.365	m
101817	Trifolium pratense	5996886	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	15.869	mm2 mg-1
101826	Trifolium pratense	5996887	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.36	g/g
101824	Trifolium pratense	5996887	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.068	m
101825	Trifolium pratense	5996887	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	14.622	mm2 mg-1
101834	Trifolium pratense	5996888	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.4	g/g
101832	Trifolium pratense	5996888	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.244	m
101833	Trifolium pratense	5996888	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	12.991	mm2 mg-1
101840	Trifolium pratense	5996889	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.093	m
101841	Trifolium pratense	5996889	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	12.168	mm2 mg-1
101849	Trifolium pratense	5996890	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	9.924	mm2 mg-1
101856	Trifolium pratense	5996891	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.051	m
101857	Trifolium pratense	5996891	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	9.207	mm2 mg-1
101866	Trifolium pratense	5996892	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.444	g/g
101864	Trifolium pratense	5996892	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.055	m
101865	Trifolium pratense	5996892	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.935	mm2 mg-1
101874	Trifolium pratense	5996893	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.429	g/g
101872	Trifolium pratense	5996893	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.038	m
101873	Trifolium pratense	5996893	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.061	mm2 mg-1
101882	Trifolium pratense	5996894	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.412	g/g
101880	Trifolium pratense	5996894	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.093	m
101881	Trifolium pratense	5996894	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.157	mm2 mg-1
101890	Trifolium pratense	5996895	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.355	g/g
101888	Trifolium pratense	5996895	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.031	m
101889	Trifolium pratense	5996895	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.302	mm2 mg-1
101898	Trifolium pratense	5996896	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.333	g/g
101896	Trifolium pratense	5996896	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.119	m
101897	Trifolium pratense	5996896	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	30.968	mm2 mg-1
101906	Trifolium pratense	5996897	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.321	g/g
101904	Trifolium pratense	5996897	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.226	m
101905	Trifolium pratense	5996897	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.11	mm2 mg-1
101914	Trifolium pratense	5996898	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.308	g/g
101912	Trifolium pratense	5996898	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.071	m
101913	Trifolium pratense	5996898	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.5	mm2 mg-1
101922	Trifolium pratense	5996899	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.3	g/g
101920	Trifolium pratense	5996899	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.069	m
101921	Trifolium pratense	5996899	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.656	mm2 mg-1
101930	Trifolium pratense	5996900	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.286	g/g
101928	Trifolium pratense	5996900	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.114	m
101929	Trifolium pratense	5996900	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	33.871	mm2 mg-1
101938	Trifolium pratense	5996901	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.276	g/g
101936	Trifolium pratense	5996901	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.089	m
101937	Trifolium pratense	5996901	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.629	mm2 mg-1
101946	Trifolium pratense	5996902	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.276	g/g
101944	Trifolium pratense	5996902	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.033	m
101945	Trifolium pratense	5996902	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.693	mm2 mg-1
101954	Trifolium pratense	5996903	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.273	g/g
101952	Trifolium pratense	5996903	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.03	m
101953	Trifolium pratense	5996903	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.527	mm2 mg-1
101962	Trifolium pratense	5996904	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.273	g/g
101960	Trifolium pratense	5996904	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.026	m
101961	Trifolium pratense	5996904	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.509	mm2 mg-1
101970	Trifolium pratense	5996905	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.264	g/g
101968	Trifolium pratense	5996905	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.085	m
101969	Trifolium pratense	5996905	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.823	mm2 mg-1
101978	Trifolium pratense	5996906	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.257	g/g
101976	Trifolium pratense	5996906	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.055	m
101977	Trifolium pratense	5996906	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.154	mm2 mg-1
101986	Trifolium pratense	5996907	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25	g/g
101984	Trifolium pratense	5996907	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.074	m
101985	Trifolium pratense	5996907	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	37.677	mm2 mg-1
101994	Trifolium pratense	5996908	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25	g/g
101992	Trifolium pratense	5996908	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.061	m
101993	Trifolium pratense	5996908	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.403	mm2 mg-1
102001	Trifolium pratense	5996909	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.161	mm2 mg-1
102010	Trifolium pratense	5996910	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.244	g/g
102008	Trifolium pratense	5996910	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.061	m
102009	Trifolium pratense	5996910	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.516	mm2 mg-1
102018	Trifolium pratense	5996911	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.238	g/g
102016	Trifolium pratense	5996911	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.132	m
102017	Trifolium pratense	5996911	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.801	mm2 mg-1
102026	Trifolium pratense	5996912	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.202	g/g
102024	Trifolium pratense	5996912	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.045	m
102025	Trifolium pratense	5996912	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.018	mm2 mg-1
102034	Trifolium pratense	5996913	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.182	g/g
102032	Trifolium pratense	5996913	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.016	m
102033	Trifolium pratense	5996913	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	48.387	mm2 mg-1
102118	Trifolium pratense	6004588	42	Plant growth form	Plant growth form	herb	
102121	Trifolium pratense	6004588	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	213.2	mg
102120	Trifolium pratense	6004588	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.2277	g
102129	Trifolium pratense	6004589	42	Plant growth form	Plant growth form	herb	
102132	Trifolium pratense	6004589	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	152.5	mg
102131	Trifolium pratense	6004589	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1651	g
102140	Trifolium pratense	6004590	42	Plant growth form	Plant growth form	herb	
102143	Trifolium pratense	6004590	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	204.7	mg
102142	Trifolium pratense	6004590	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.2228	g
102151	Trifolium pratense	6004591	42	Plant growth form	Plant growth form	herb	
102154	Trifolium pratense	6004591	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	190.0	mg
102153	Trifolium pratense	6004591	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.2031	g
102162	Trifolium pratense	6004592	42	Plant growth form	Plant growth form	herb	
102165	Trifolium pratense	6004592	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	179.5	mg
102164	Trifolium pratense	6004592	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1925	g
102173	Trifolium pratense	6004593	42	Plant growth form	Plant growth form	herb	
102176	Trifolium pratense	6004593	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	149.1	mg
102175	Trifolium pratense	6004593	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1605	g
102184	Trifolium pratense	6004594	42	Plant growth form	Plant growth form	herb	
102187	Trifolium pratense	6004594	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	112.4	mg
102186	Trifolium pratense	6004594	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1205	g
102280	Trifolium pratense	6005119	42	Plant growth form	Plant growth form	herb	
102282	Trifolium pratense	6005119	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.211	g
102288	Trifolium pratense	6005120	42	Plant growth form	Plant growth form	herb	
102291	Trifolium pratense	6005120	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	101.7	mg
102290	Trifolium pratense	6005120	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.133	g
102299	Trifolium pratense	6005121	42	Plant growth form	Plant growth form	herb	
102302	Trifolium pratense	6005121	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	149.2	mg
102301	Trifolium pratense	6005121	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.33	g
102310	Trifolium pratense	6005122	42	Plant growth form	Plant growth form	herb	
102313	Trifolium pratense	6005122	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	326.6	mg
102312	Trifolium pratense	6005122	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.69	g
102320	Trifolium pratense	6005123	42	Plant growth form	Plant growth form	herb	
102323	Trifolium pratense	6005123	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	211.7	mg
102322	Trifolium pratense	6005123	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.305	g
102331	Trifolium pratense	6005124	42	Plant growth form	Plant growth form	herb	
102334	Trifolium pratense	6005124	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	200.7	mg
102333	Trifolium pratense	6005124	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.271	g
102342	Trifolium pratense	6005125	42	Plant growth form	Plant growth form	herb	
102345	Trifolium pratense	6005125	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	243.2	mg
102344	Trifolium pratense	6005125	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.332	g
102353	Trifolium pratense	6005126	42	Plant growth form	Plant growth form	herb	
102437	Trifolium pratense	6005400	42	Plant growth form	Plant growth form	herb	
102440	Trifolium pratense	6005400	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	147.3	mg
102439	Trifolium pratense	6005400	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.2844	g
102448	Trifolium pratense	6005401	42	Plant growth form	Plant growth form	herb	
102451	Trifolium pratense	6005401	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	182.12	mg
102450	Trifolium pratense	6005401	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1998	g
102459	Trifolium pratense	6005402	42	Plant growth form	Plant growth form	herb	
102462	Trifolium pratense	6005402	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	222.5	mg
102461	Trifolium pratense	6005402	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.2437	g
102470	Trifolium pratense	6005403	42	Plant growth form	Plant growth form	herb	
102473	Trifolium pratense	6005403	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	59.4	mg
102472	Trifolium pratense	6005403	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1218	g
102481	Trifolium pratense	6005404	42	Plant growth form	Plant growth form	herb	
102484	Trifolium pratense	6005404	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	100.1	mg
102483	Trifolium pratense	6005404	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1098	g
102492	Trifolium pratense	6005405	42	Plant growth form	Plant growth form	herb	
102495	Trifolium pratense	6005405	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	167.2	mg
102494	Trifolium pratense	6005405	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1841	g
102503	Trifolium pratense	6005406	42	Plant growth form	Plant growth form	herb	
102506	Trifolium pratense	6005406	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	139.6	mg
102505	Trifolium pratense	6005406	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves undefined if leaf or leaflet; undefined if petiole in- or excluded	0.1512	g
102514	Trifolium pratense	6005407	42	Plant growth form	Plant growth form	herb	
