	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
3221	Dactylis glomerata	930366	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	34.86666667	mg/g
3220	Dactylis glomerata	930366	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.205410701	g/g
116147	Dactylis glomerata	930366	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.25061765534049	g m-2
3219	Dactylis glomerata	930366	55	Leaf dry mass (single leaf)	Leaf dry mass	28.12	mg
3223	Dactylis glomerata	930366	3106	Plant height vegetative	Vegetative plant height, not elongated	0.29915	m
3245	Dactylis glomerata	930379	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	396.3666667	mg/g
3244	Dactylis glomerata	930379	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	28.93333333	mg/g
3243	Dactylis glomerata	930379	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.2278897911	g/g
116148	Dactylis glomerata	930379	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.0707643754229	g m-2
3242	Dactylis glomerata	930379	55	Leaf dry mass (single leaf)	Leaf dry mass	32.622222	mg
3246	Dactylis glomerata	930379	3106	Plant height vegetative	Vegetative plant height, not elongated	0.38105	m
3267	Dactylis glomerata	940949	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	467.38	mg/g
3266	Dactylis glomerata	940949	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	32.184	mg/g
3262	Dactylis glomerata	940949	42	Plant growth form	Plant growth form	graminoid	
3268	Dactylis glomerata	940949	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.06119103668061	g m-2
3263	Dactylis glomerata	940949	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.33078	g
3265	Dactylis glomerata	940949	3106	Plant height vegetative	Plant height vegetative	0.494	m
3325	Dactylis glomerata	941041	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	454.152958333333	mg/g
3324	Dactylis glomerata	941041	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	29.0464833333333	mg/g
3320	Dactylis glomerata	941041	42	Plant growth form	Plant growth form	graminoid	
3326	Dactylis glomerata	941041	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.53213745148019	g m-2
3321	Dactylis glomerata	941041	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.735078888888889	g
3323	Dactylis glomerata	941041	3106	Plant height vegetative	Plant height vegetative	0.8215	m
3366	Dactylis glomerata	941051	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	435.84119047619	mg/g
3365	Dactylis glomerata	941051	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	26.9192142857143	mg/g
3361	Dactylis glomerata	941051	42	Plant growth form	Plant growth form	graminoid	
3367	Dactylis glomerata	941051	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.43616692013596	g m-2
3362	Dactylis glomerata	941051	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.587428333333333	g
3364	Dactylis glomerata	941051	3106	Plant height vegetative	Plant height vegetative	0.7965	m
3398	Dactylis glomerata	941059	42	Plant growth form	Plant growth form	graminoid	
3399	Dactylis glomerata	941059	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.71497	g
3401	Dactylis glomerata	941059	3106	Plant height vegetative	Plant height vegetative	0.63	m
3428	Dactylis glomerata	941072	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	451.227830576831	mg/g
3427	Dactylis glomerata	941072	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	21.4230048766049	mg/g
3423	Dactylis glomerata	941072	42	Plant growth form	Plant growth form	graminoid	
3429	Dactylis glomerata	941072	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	0.927022978350511	g m-2
3424	Dactylis glomerata	941072	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.947	g
3426	Dactylis glomerata	941072	3106	Plant height vegetative	Plant height vegetative	0.679	m
3471	Dactylis glomerata	941088	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	434.32	mg/g
3470	Dactylis glomerata	941088	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	33.118	mg/g
3466	Dactylis glomerata	941088	42	Plant growth form	Plant growth form	graminoid	
3472	Dactylis glomerata	941088	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.19957102846082	g m-2
3467	Dactylis glomerata	941088	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.27038	g
3469	Dactylis glomerata	941088	3106	Plant height vegetative	Plant height vegetative	0.494	m
3535	Dactylis glomerata	941959	42	Plant growth form	Plant growth form	Graminoid	
3537	Dactylis glomerata	941959	3106	Plant height vegetative	Plant height vegetative	0.9144	m
3560	Dactylis glomerata	943664	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	23.5892181096876	mg/g
3547	Dactylis glomerata	943664	42	Plant growth form	Plant growth form	g	
116149	Dactylis glomerata	943664	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	0.928597836278997	g m-2
3561	Dactylis glomerata	943664	3106	Plant height vegetative	Plant height vegetative	0.4	m
3620	Dactylis glomerata	943761	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	42.8797672814445	mg/g
3611	Dactylis glomerata	943761	42	Plant growth form	Plant growth form	g	
116153	Dactylis glomerata	943761	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.41088077652111	g m-2
3621	Dactylis glomerata	943761	3106	Plant height vegetative	Plant height vegetative	0.29	m
3623	Dactylis glomerata	950427	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.9	mm2 mg-1
3633	Dactylis glomerata	950873	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	9.51357000000001	mm2 mg-1
3643	Dactylis glomerata	953393	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.0	mm2 mg-1
3876	Dactylis glomerata	967336	42	Plant growth form	Plant growth form	G	
3907	Dactylis glomerata	967923	42	Plant growth form	Plant growth form	G	
116166	Dactylis glomerata	967923	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.08076923076923	g m-2
3971	Dactylis glomerata	968185	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	19.3	mg/g
3972	Dactylis glomerata	968185	42	Plant growth form	Plant growth form	G	
116170	Dactylis glomerata	968185	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	0.778225806451613	g m-2
3989	Dactylis glomerata	968344	42	Plant growth form	Plant growth form	H	
4015	Dactylis glomerata	971184	42	Plant growth form	Plant growth form	Graminoids	
4021	Dactylis glomerata	976433	42	Plant growth form	Plant growth form	herbaceous	
4030	Dactylis glomerata	979071	42	Plant growth form	Plant growth form	graminoid	
4031	Dactylis glomerata	979076	42	Plant growth form	Plant growth form	graminoid	
4032	Dactylis glomerata	979081	42	Plant growth form	Plant growth form	graminoid	
4033	Dactylis glomerata	979111	42	Plant growth form	Plant growth form	graminoid	
4036	Dactylis glomerata	982662	42	Plant growth form	Plant growth form	graminoid	
4037	Dactylis glomerata	982701	42	Plant growth form	Plant growth form	graminoid	
4038	Dactylis glomerata	982826	42	Plant growth form	Plant growth form	graminoid	
4039	Dactylis glomerata	982839	42	Plant growth form	Plant growth form	graminoid	
4041	Dactylis glomerata	984205	42	Plant growth form	Plant growth form	herb	
4050	Dactylis glomerata	1043810	42	Plant growth form	Plant growth form	grass	
4061	Dactylis glomerata	1043819	42	Plant growth form	Plant growth form	grass	
4079	Dactylis glomerata	1043867	42	Plant growth form	Plant growth form	grass	
4115	Dactylis glomerata	1044089	42	Plant growth form	Plant growth form	grass	
4144	Dactylis glomerata	1044525	42	Plant growth form	Plant growth form	grass	
4162	Dactylis glomerata	1044588	42	Plant growth form	Plant growth form	grass	
4194	Dactylis glomerata	1054052	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.229	g/g
4193	Dactylis glomerata	1054052	55	Leaf dry mass (single leaf)	Leaf dry mass	110.0	mg
4192	Dactylis glomerata	1054052	163	Leaf fresh mass	Leaf fresh mass	0.48	g
4191	Dactylis glomerata	1054052	3106	Plant height vegetative	Plant height vegetative	0.51	m
4224	Dactylis glomerata	1054101	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.226	g/g
4223	Dactylis glomerata	1054101	55	Leaf dry mass (single leaf)	Leaf dry mass	52.0	mg
4222	Dactylis glomerata	1054101	163	Leaf fresh mass	Leaf fresh mass	0.23	g
4221	Dactylis glomerata	1054101	3106	Plant height vegetative	Plant height vegetative	0.46	m
4239	Dactylis glomerata	1054102	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.265	g/g
4238	Dactylis glomerata	1054102	55	Leaf dry mass (single leaf)	Leaf dry mass	53.0	mg
4237	Dactylis glomerata	1054102	163	Leaf fresh mass	Leaf fresh mass	0.2	g
4236	Dactylis glomerata	1054102	3106	Plant height vegetative	Plant height vegetative	0.41	m
4254	Dactylis glomerata	1054191	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.282	g/g
4253	Dactylis glomerata	1054191	55	Leaf dry mass (single leaf)	Leaf dry mass	96.0	mg
4252	Dactylis glomerata	1054191	163	Leaf fresh mass	Leaf fresh mass	0.34	g
4251	Dactylis glomerata	1054191	3106	Plant height vegetative	Plant height vegetative	0.48	m
4269	Dactylis glomerata	1054192	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.263	g/g
4268	Dactylis glomerata	1054192	55	Leaf dry mass (single leaf)	Leaf dry mass	150.0	mg
4267	Dactylis glomerata	1054192	163	Leaf fresh mass	Leaf fresh mass	0.57	g
4266	Dactylis glomerata	1054192	3106	Plant height vegetative	Plant height vegetative	0.43	m
4284	Dactylis glomerata	1054193	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.255	g/g
4283	Dactylis glomerata	1054193	55	Leaf dry mass (single leaf)	Leaf dry mass	56.0	mg
4282	Dactylis glomerata	1054193	163	Leaf fresh mass	Leaf fresh mass	0.22	g
4281	Dactylis glomerata	1054193	3106	Plant height vegetative	Plant height vegetative	0.38	m
4299	Dactylis glomerata	1054194	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.257	g/g
4298	Dactylis glomerata	1054194	55	Leaf dry mass (single leaf)	Leaf dry mass	72.0	mg
4297	Dactylis glomerata	1054194	163	Leaf fresh mass	Leaf fresh mass	0.28	g
4314	Dactylis glomerata	1054195	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.243	g/g
4313	Dactylis glomerata	1054195	55	Leaf dry mass (single leaf)	Leaf dry mass	97.0	mg
4312	Dactylis glomerata	1054195	163	Leaf fresh mass	Leaf fresh mass	0.4	g
4311	Dactylis glomerata	1054195	3106	Plant height vegetative	Plant height vegetative	0.36	m
4329	Dactylis glomerata	1054196	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.237	g/g
4328	Dactylis glomerata	1054196	55	Leaf dry mass (single leaf)	Leaf dry mass	90.0	mg
4327	Dactylis glomerata	1054196	163	Leaf fresh mass	Leaf fresh mass	0.38	g
4344	Dactylis glomerata	1054197	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.262	g/g
4343	Dactylis glomerata	1054197	55	Leaf dry mass (single leaf)	Leaf dry mass	55.0	mg
4342	Dactylis glomerata	1054197	163	Leaf fresh mass	Leaf fresh mass	0.21	g
4359	Dactylis glomerata	1054198	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.246	g/g
4357	Dactylis glomerata	1054198	163	Leaf fresh mass	Leaf fresh mass	0.61	g
4356	Dactylis glomerata	1054198	3106	Plant height vegetative	Plant height vegetative	0.33	m
4374	Dactylis glomerata	1054199	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.264	g/g
4373	Dactylis glomerata	1054199	55	Leaf dry mass (single leaf)	Leaf dry mass	58.0	mg
4389	Dactylis glomerata	1054200	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.261	g/g
4388	Dactylis glomerata	1054200	55	Leaf dry mass (single leaf)	Leaf dry mass	94.0	mg
4387	Dactylis glomerata	1054200	163	Leaf fresh mass	Leaf fresh mass	0.36	g
4386	Dactylis glomerata	1054200	3106	Plant height vegetative	Plant height vegetative	0.3	m
4404	Dactylis glomerata	1054201	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.252	g/g
4403	Dactylis glomerata	1054201	55	Leaf dry mass (single leaf)	Leaf dry mass	53.0	mg
4401	Dactylis glomerata	1054201	3106	Plant height vegetative	Plant height vegetative	0.28	m
4419	Dactylis glomerata	1054202	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.233	g/g
4418	Dactylis glomerata	1054202	55	Leaf dry mass (single leaf)	Leaf dry mass	42.0	mg
4417	Dactylis glomerata	1054202	163	Leaf fresh mass	Leaf fresh mass	0.18	g
4416	Dactylis glomerata	1054202	3106	Plant height vegetative	Plant height vegetative	0.25	m
4434	Dactylis glomerata	1054203	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.223	g/g
4432	Dactylis glomerata	1054203	163	Leaf fresh mass	Leaf fresh mass	0.26	g
4464	Dactylis glomerata	1054205	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.248	g/g
4463	Dactylis glomerata	1054205	55	Leaf dry mass (single leaf)	Leaf dry mass	62.0	mg
4462	Dactylis glomerata	1054205	163	Leaf fresh mass	Leaf fresh mass	0.25	g
4461	Dactylis glomerata	1054205	3106	Plant height vegetative	Plant height vegetative	0.18	m
4494	Dactylis glomerata	1054239	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.241	g/g
4493	Dactylis glomerata	1054239	55	Leaf dry mass (single leaf)	Leaf dry mass	70.0	mg
4492	Dactylis glomerata	1054239	163	Leaf fresh mass	Leaf fresh mass	0.29	g
4509	Dactylis glomerata	1054240	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.288	g/g
4508	Dactylis glomerata	1054240	55	Leaf dry mass (single leaf)	Leaf dry mass	46.0	mg
4507	Dactylis glomerata	1054240	163	Leaf fresh mass	Leaf fresh mass	0.16	g
4524	Dactylis glomerata	1054241	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.271	g/g
4523	Dactylis glomerata	1054241	55	Leaf dry mass (single leaf)	Leaf dry mass	76.0	mg
4554	Dactylis glomerata	1054243	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.27	g/g
4553	Dactylis glomerata	1054243	55	Leaf dry mass (single leaf)	Leaf dry mass	54.0	mg
4552	Dactylis glomerata	1054243	163	Leaf fresh mass	Leaf fresh mass	0.2	g
4569	Dactylis glomerata	1054244	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.258	g/g
4567	Dactylis glomerata	1054244	163	Leaf fresh mass	Leaf fresh mass	0.24	g
4584	Dactylis glomerata	1054245	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.269	g/g
4599	Dactylis glomerata	1054246	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.267	g/g
4598	Dactylis glomerata	1054246	55	Leaf dry mass (single leaf)	Leaf dry mass	32.0	mg
